ProbeFileID|TrainCamID|OutputProbeMaskFileName|ConfidenceScore|ProbeStatus|ProbeOptOutPixelValue
4dca3f66b663f53546bf6eb9c7640b5f|PAR-1476_primary_image||28.99|Processed|
08c9afe6fed16960a41700ac1e4f7319|PAR-1476_primary_image||28.58|Processed|
59d62a9f9781a01519ede80ae41f449a|PAR-1476_primary_image||29.58|Processed|
01547be00924b5dfa7ab2a21fd6ba91e|PAR-1476_primary_image||33.02|Processed|
09f69ad492bc6958d3f2c646f7af4766|PAR-1476_primary_image||32.33|Processed|
fef72af7b262dd5146f9117fbaec6482|PAR-1476_primary_image||28.32|Processed|
662e619a372d89ed29f5c87664fffbd1|PAR-1476_primary_image||28.35|Processed|
49d715dbf4ad50583866a7762e5fa90d|PAR-1476_primary_image||9497.8|Processed|
01dc12f05ecc585e16c3c17592297dd6|PAR-1476_primary_image||28.2|Processed|
fe3d7268b01754d43658c82b3c2239ff|PAR-1476_primary_image||28.31|Processed|
9803f693d4ebdb68932bd9f6a364afa1|PAR-1476_primary_image||30.64|Processed|
ee1f036a9c0321d4abdd9d2b384f29a9|PAR-1476_primary_image||36.91|Processed|
b7a1018a98fe7ea675161507cfbf1c61|PAR-1476_primary_image||31.1|Processed|
963812c512fe45d5f0af413cebba87e8|PAR-1476_primary_image||31.82|Processed|
77ec7c9637d0d8eeca24121ce704983e|PAR-1476_primary_image||27.06|Processed|
311bb491cdcb1895bc4087fa1c99bf18|PAR-1476_primary_image||25.86|Processed|
75375b2038bb8aedb9c1e9165a03ec56|PAR-1476_primary_image||25.62|Processed|
ef9cc422c3749211ecaa6b31c9abbbfd|PAR-1476_primary_image||27080.68|Processed|
4f0a8a26cbd39456de651436773ceeeb|PAR-1476_primary_image||15347.73|Processed|
55c18bd27d7e6fedc27ee827538343bc|PAR-1476_primary_image||75478.88|Processed|
9d32bd3337bdf2f464f6613a9f143cfd|PAR-1476_primary_image||57503.91|Processed|
c229e4866f1b6003a3a853531c32191e|PAR-1476_primary_image||78495.63|Processed|
bba40e3cc50b99a9b459357a11db7973|PAR-1476_primary_image||78548.27|Processed|
21fd508d451a362bc9d9a73442cfaf61|PAR-1476_primary_image||28.11|Processed|
991a6f89b86c56312ade5cd28182e72e|PAR-1476_primary_image||33.75|Processed|
9f51a07b68771db269ebdb23c06dd99f|PAR-1476_primary_image||27.63|Processed|
215f6e6dc12893eef918ae67e12571de|PAR-1476_primary_image||28.8|Processed|
23b8072561f64366cd0159509ed322c3|PAR-1476_primary_image||30.5|Processed|
087ff7f9a953928ebd76f40ad907da05|PAR-1476_primary_image||30.68|Processed|
29d3bee91387b75a5e42a738554381e6|PAR-1476_primary_image||29.22|Processed|
73fd30709c9ae80feb2c0a5e95174695|PAR-1476_primary_image||82973.98|Processed|
c8176737f62f3274116ee5be079a5ece|PAR-1476_primary_image||82749.14|Processed|
46c629e73b48b79b585002c6f4f02b73|PAR-1476_primary_image||30.2|Processed|
7446add3c9dc7284617e62eb3cb28492|PAR-1476_primary_image||17444.41|Processed|
a2d1204a72e7321d6fe255716355ff0f|PAR-1476_primary_image||2480.77|Processed|
494c5c86034184dd7884fd1c869eeba4|PAR-1476_primary_image||36.58|Processed|
92942741a3c7d49ad76de741cd2a072d|PAR-1476_primary_image||64197.58|Processed|
5d376798c6a7970bcb5266a39e0971cb|PAR-1476_primary_image||29.26|Processed|
2d3fe22168f5d4e1fc0fd6996f37267e|PAR-1476_primary_image||27412.45|Processed|
4a03fe6b5e92fbef9179ce12ee97ca64|PAR-1476_primary_image||39959.04|Processed|
7a90ac0210109b88dba5dce02a85d447|PAR-1476_primary_image||30.86|Processed|
04c4e03b9ce097311355ff247d496e18|PAR-1476_primary_image||48803.61|Processed|
5014b71fd8028d89b5cdfae407361a58|PAR-1476_primary_image||13345.56|Processed|
15f452278ed27fe4a5cb07378d03e22a|PAR-1476_primary_image||35.71|Processed|
ba3ebbf03ac8560ba19786ee05d498cd|PAR-1476_primary_image||29.36|Processed|
36f943ba832b5494377c8c7af1f97aad|PAR-1476_primary_image||54524.91|Processed|
ef88e72d2afc5c0e71c2a35126c7c851|PAR-1476_primary_image||28.82|Processed|
91f0576ea8828aea61280175f4491e73|PAR-1476_primary_image||32.7|Processed|
765391a9c97cf607df6891c2788e97f9|PAR-1476_primary_image||44545.66|Processed|
519d0e0b41214d3acb0d3f597ce5ec31|PAR-1476_primary_image||29.58|Processed|
2da62e816c6d015b95ce53d5d17501c7|PAR-1476_primary_image||30151.35|Processed|
dfceed22df2712221fdaeae2566fbbcb|PAR-1476_primary_image||5737.75|Processed|
ead30114833f85d7e2c46597ba4d981f|PAR-1476_primary_image||31.09|Processed|
53af2eb87d32a21c617f0c60caa4aa55|PAR-1476_primary_image||32.16|Processed|
e19294afd23caf5f7a7f0f62f6588fe3|PAR-1476_primary_image||24756.52|Processed|
9c36a72554a78ae79b815cc7fabf9037|PAR-1476_primary_image||51284.18|Processed|
28fb6fb54ec460d112c2f2cdc795d7b7|PAR-1476_primary_image||28.07|Processed|
dea59e16e7d09af7495ede08c262fe0c|PAR-1476_primary_image||35158.26|Processed|
646dd82e496755d7efb7511409ba9b63|PAR-1476_primary_image||10143.11|Processed|
d64b1e9976b2e8fb2454047cb35e97b9|PAR-1476_primary_image||31182.44|Processed|
8ef1df43f73c65dab967cfcfa12a3098|PAR-1476_primary_image||28.24|Processed|
12a9642a2c20a903f5da948c2ebfe3a4|PAR-1476_primary_image||29.9|Processed|
c423f4d22779fc015064a13fa6c6f49c|PAR-1476_primary_image||27.88|Processed|
f38642b1f3a01835e689a126b74dfa38|PAR-1476_primary_image||63636.55|Processed|
248d7b37de718aa72db06786156fbab0|PAR-1476_primary_image||31.57|Processed|
3643188ca51712c9a038c68ca93b5457|PAR-1476_primary_image||15246.93|Processed|
f1eb4bc437245e2397d47ec0f983c85a|PAR-1476_primary_image||20246.06|Processed|
e8e6392b9bd224b5e02fb4511377e0ee|PAR-1476_primary_image||38472.59|Processed|
d1e270c4e452d67f5cac1b80c588b41b|PAR-1476_primary_image||26.71|Processed|
bf66e2186f4308ff6488bd95f065b5e3|PAR-1476_primary_image||33665.92|Processed|
57744b96ff6b5424dcd8bc4d4cfb43eb|PAR-1476_primary_image||28.25|Processed|
0aea4c6a92cebf417c5138d16344cc72|PAR-1476_primary_image||15820.62|Processed|
59dd2bf87797f6843c63ea2577d3d3cd|PAR-1476_primary_image||66078.07|Processed|
27fbbf86ac65d88b5dbde7b616438871|PAR-1476_primary_image||69392.7|Processed|
2fe62007e484396ce7fcb7263a3460db|PAR-1476_primary_image||29.71|Processed|
149bd75348675a06b4bad77a2451976e|PAR-1476_primary_image||78200.3|Processed|
75124de734fb7a0d302c57524bbd8c29|50049571_primary_image||65754.54|Processed|
67a14c18f4f17917f5af108a0a7daf76|50049571_primary_image||29.71|Processed|
1adcf15523d4e890952ad5fbe6c01e02|50049571_primary_image||14473.25|Processed|
f351f9da380cbf267b8ca8488a0a270b|50049571_primary_image||27.58|Processed|
6b1347e6b656106a5dad17f66f6ce5a4|50049571_primary_image||5044.38|Processed|
b5cee52d28fa76bb2e33c1aa9782be61|50049571_primary_image||30.75|Processed|
1c48845a06b5cec1fcd8fbe747cc2c75|50049571_primary_image||32.59|Processed|
e8dce711c5ee65adc3a390e660348e62|50049571_primary_image||30.3|Processed|
0fd94a3c7880b7400c4c5d6dc128d045|50049571_primary_image||29.93|Processed|
8393e0777c76056f342d261be9944274|50049571_primary_image||30.54|Processed|
550a718446f9353a08d4dfe077371ab4|50049571_primary_image||27.67|Processed|
0bc902459555b7708598c12f9a186f0f|50049571_primary_image||34718.46|Processed|
1206bd7fbe65019fefb522c3f30c699e|50049571_primary_image||20173.61|Processed|
69ef61bf709485ba7650bdcc487169ec|50049571_primary_image||28.26|Processed|
b81803855ba2edac2b6ca1b507f47f6e|50049571_primary_image||29.64|Processed|
24245a0a73987b004d086dc86ea71a1b|50049571_primary_image||29.89|Processed|
4a3839eff36b17889017eb055caa93c0|50049571_primary_image||28.29|Processed|
cb9ce0edc24531d760a41437ebe89806|50049571_primary_image||30.3|Processed|
e7b8dd698a76785bef08ed205594acdb|50049571_primary_image||64759.67|Processed|
5026b9dbf37c764760e1b5a1fc7f65b0|50049571_primary_image||29.64|Processed|
3f43e38a8479e546354153ebcfffb010|50049571_primary_image||8198.93|Processed|
90ef3463803dbf9513860a3e7b853f21|50049571_primary_image||30.46|Processed|
d8b9ed58c707664d138812a820c2452d|50049571_primary_image||32.42|Processed|
e77be2f9a7be1f2621e541d2341f3fea|50049571_primary_image||26.59|Processed|
f397fbf239525c9457c9aca8392f289f|50049571_primary_image||31.55|Processed|
8cfc298d24b484bad1dbc7691b5a2597|50049571_primary_image||27.36|Processed|
18cd8a378ab378c1ca12203047e4a0f4|50049571_primary_image||11270.03|Processed|
da1c9c73ef34489090013324909e8966|50049571_primary_image||28.89|Processed|
26ce7cbc73e22be45eb3cf8d576ca870|50049571_primary_image||28.92|Processed|
77840af4837701373c63836f1e45d9d2|50049571_primary_image||-1|OptOutAll|
19d1bbb10b3d9ae966081633afecf449|50049571_primary_image||69651.96|Processed|
1857cc21b2b788c0ef86537459364e5a|50049571_primary_image||29.59|Processed|
db507f0d28cc36e7a1044845f8e805bf|50049571_primary_image||31.54|Processed|
47da7c546a79568ea5b01ef224be241a|50049571_primary_image||29.59|Processed|
ac7ec9bde737015f48044db1fbfb77bb|50049571_primary_image||30.31|Processed|
4521b0efe7ddc265052ae51a00c21f30|50049571_primary_image||47034.73|Processed|
b360ce61631bee9b3b2dbe88d4e8f379|50049571_primary_image||28.34|Processed|
2542247745e495a40d909f859f672f60|50049571_primary_image||30.38|Processed|
3c7cd4f5553a469820bfb8c9c5cd1207|50049571_primary_image||31.72|Processed|
a713c0aab0f8a6a734ce323e3d0c5e63|50049571_primary_image||59947.44|Processed|
edba9f22b2bc736c31a38a027e1286e1|50049571_primary_image||82488.84|Processed|
39b899c57a5a17837348b19ae6b3de0f|50049571_primary_image||25238.14|Processed|
6688546cd49841e5c5a857dba13b8737|50049571_primary_image||31.22|Processed|
9a5d2b585e42e59a3c029b30bfb7f70c|50049571_primary_image||60860.18|Processed|
14330bd784a2264be7c4a45c1ad9c9e7|50049571_primary_image||13949.53|Processed|
836fea9f1e784927b12216922e8956fe|50049571_primary_image||19734.04|Processed|
f48283f563270b29fd68b2b1eeec41d1|50049571_primary_image||15942.4|Processed|
0ba38d90fa4fdea19728952eb2804314|50049571_primary_image||23340.12|Processed|
f80cc3729909696c00438c754bb18916|50049571_primary_image||23031.68|Processed|
6bc2edf700a3036862387e68beaa99b4|50049571_primary_image||31.9|Processed|
f3d673650454f93635381567be9e55d3|50049571_primary_image||24093.3|Processed|
06638ce6dc1c513cc097384a863cad6e|50049571_primary_image||29.44|Processed|
e7ae64f36cb15380b7b708cbcbf8a068|50049571_primary_image||24601.89|Processed|
b3e519bcf19d1f23d3e0ea8ab9ebdc8d|50049571_primary_image||6523.32|Processed|
2a2b44721d3ab7a3a7ce0f28d2d596c3|50049571_primary_image||28.47|Processed|
316ba6d93062e46b5b2394f0ed8e03cd|50049571_primary_image||30.47|Processed|
fbd9349390e6cb7ba1d3d12aa8eab9d5|50049571_primary_image||34.71|Processed|
14df3ad0620ba2e5273849d50801ef6a|50049571_primary_image||-1|OptOutAll|
09ddf5847aae6d179f890e64a8c52e2a|50049571_primary_image||27.75|Processed|
bb585b7ed4bbd2b80bf62e14ecd3bf52|50049571_primary_image||28.37|Processed|
5fc7d2118cd59c9af61f9906cc85f248|50049571_primary_image||22743.71|Processed|
27f7290ebf0c707bc6b9d44f487f56fb|50049571_primary_image||5737.35|Processed|
08f93e21af4431181ba6f875a4397d6e|50049571_primary_image||29.6|Processed|
e644a203b2486bd38741bf2673159fe2|50049571_primary_image||26098.51|Processed|
56b7085b6d01ba693e0c178b7e10c3fc|50049571_primary_image||42755.38|Processed|
fe254b65047766c6818b927b77798c39|50049571_primary_image||34.66|Processed|
69ff6dfadb53395f31007043cc049230|50049571_primary_image||26.56|Processed|
1de47de0863281a29a874f147dd43033|50049571_primary_image||24831.29|Processed|
4f9fff61a0e25b7f9722daef1c3de1cf|50049571_primary_image||32.74|Processed|
8d863a729de15b45688f58d9c8b2bbfb|50049571_primary_image||140826.16|Processed|
0e0f673b80f96709b890e5603e2fef8d|50049571_primary_image||203226.82|Processed|
21c4d279a05e60b1d699e6c7d6839603|50049571_primary_image||33524.03|Processed|
16bb56b861fadcc3423b913301779232|50049571_primary_image||28.23|Processed|
b56b838ed7b68574fedff21b81c1ab2c|50049571_primary_image||30.19|Processed|
55c18bd27d7e6fedc27ee827538343bc|50049571_primary_image||29.87|Processed|
33b9778572d920f6de266061bbb81c69|50049571_primary_image||39311.65|Processed|
473e1fe0da2f3a662d20c3dba2057ef8|50049571_primary_image||23814.53|Processed|
cb9dc3aa082957d701bcb20a1d932de1|50049571_primary_image||34504.64|Processed|
0d79ed70f099e5f82bd1ef78fa7730e9|50049571_primary_image||32.38|Processed|
571550e21e8272dd32ea9413d4313e3f|50049571_primary_image||38346.73|Processed|
70a335ba7b8762eaf98ed289d64a4a2f|50049571_primary_image||29.51|Processed|
3e88a8ec0e1494c2ef3c0515ebc80322|50049571_primary_image||10119.83|Processed|
d81afc94515b30dcc5c454b285a5dd6f|50049571_primary_image||8255.37|Processed|
7f24e147a875b365b43ef451980f64aa|50049571_primary_image||30.27|Processed|
e04eddd954293fc99f0740bd661f64f0|50049571_primary_image||27.8|Processed|
13a7f7656d875aa4e5ff777b6416f35d|50049571_primary_image||-1|OptOutAll|
b3ca01667c8a0d7841927a80505290bb|50049571_primary_image||28.52|Processed|
31d4ab452729d57f9b6b2bd15eb9b8b0|50049571_primary_image||30150.19|Processed|
222c20ef3ad3ef912c583d24fb61b38f|50049571_primary_image||42.58|Processed|
f57472a41f20c6bd12c2d8a448956f97|50049571_primary_image||30.2|Processed|
a4a0e9bc5cec2d03892009e942c04917|50049571_primary_image||35.85|Processed|
8fff84ae73ae376aec9bfbfe52574282|50049571_primary_image||30.28|Processed|
16ae6aeebe64a5b34f13f16b318a2b14|50049571_primary_image||28.64|Processed|
46afc9a4f37b71e9ca01ef2689abf7ed|50049571_primary_image||8837.86|Processed|
f2fc8e8e2bce27e5788223b6aa95ec20|50049571_primary_image||17801.8|Processed|
b6ee96b65f31af1977522dba0d79c18c|50049571_primary_image||34.31|Processed|
e4d3c2cd249b829d0518b83ded78409e|50049571_primary_image||46160.87|Processed|
b24337a08b76caaf130b1894dcac16ef|50049571_primary_image||33.11|Processed|
701524d896deb6e774b3148471b311ec|50049571_primary_image||90810.94|Processed|
1c568e8a0d8632d920d3bda76adc2708|50049571_primary_image||24969.39|Processed|
ef7bc6c6869f2628d04f52df4670c44a|50049571_primary_image||-1|OptOutAll|
1c1d699f4258f63b351ab7d75ed36258|50049571_primary_image||33.91|Processed|
55f1aeebc53deaaa5c3257421df6b91a|50049571_primary_image||11736.99|Processed|
69930f63079cbd2572c219af6b072d6e|50049571_primary_image||30.75|Processed|
23afd6f725d27632656cf1ab29dec846|50049571_primary_image||29.02|Processed|
6ce59794170b19e3d3d84b3199a69866|50049571_primary_image||41237.56|Processed|
298343df4bca017c230e6dbc1814bda7|50049571_primary_image||88329.69|Processed|
1f672a9dabb10b4466780a73652f54ca|50049571_primary_image||32397.54|Processed|
606ef95146eddaa3e75006f3b580cbe1|50049571_primary_image||40955.59|Processed|
033678f74d37cd237b26c942fc614314|50049571_primary_image||7260.41|Processed|
269db8a841282e2335be41d2eae246c5|50049571_primary_image||14521.29|Processed|
9bf031da1a89b09f8df0f5da5865d48d|50049571_primary_image||51843.96|Processed|
2d04308a26028d59f60ff6fa7694cf42|50049571_primary_image||29.79|Processed|
61e1f410854fcb8838e2a9fd9dd888c4|50049571_primary_image||26851.4|Processed|
e19294afd23caf5f7a7f0f62f6588fe3|50049571_primary_image||30.7|Processed|
59ffae325fd52904290895dc5c227f46|50049571_primary_image||10306.27|Processed|
dfd70120cb836f91e52fa4cd433ed311|50049571_primary_image||27.54|Processed|
d047e9cf638727640ce8d920f994fbe6|50049571_primary_image||29.4|Processed|
37bcd3a13aeaebefb6daafaa0f2e9c10|50049571_primary_image||29.73|Processed|
83c365cf25a88e00f7ca0d21828adbcd|50049571_primary_image||42.01|Processed|
6c0c8aab30d3ec864171fbb1d48bd188|50049571_primary_image||31.34|Processed|
a1add73d228c8dc7f208f902b19ce39d|50049571_primary_image||26.26|Processed|
7eb9c77c408b66b53a90d5dff54de4fb|50049571_primary_image||84709.79|Processed|
ce538c811210742632e75d9ae96bdebf|50049571_primary_image||29.86|Processed|
1f2abcd775a5d6971d8ab3d53857ed01|50049571_primary_image||83651.66|Processed|
647a1a65ea1423803d35ed9da90ded8d|50049571_primary_image||25009.59|Processed|
12b7ff081ebe84eaf32b2b1fa4917097|50049571_primary_image||29.4|Processed|
967690ecc6a6268fa683f7323258d38d|50049571_primary_image||40765.94|Processed|
d45a60c1f9fe370a6d791f21b84c19a0|50049571_primary_image||36036.42|Processed|
00b44271e0fa4c4ee88a607b0a8099a5|50049571_primary_image||23991.73|Processed|
34d5b4943b72f97eec56601cf07ef9f2|50049571_primary_image||42039.16|Processed|
053383543bc30ec2f6d078bb69d3b7fc|50049571_primary_image||35399.63|Processed|
27fbbf86ac65d88b5dbde7b616438871|50049571_primary_image||28.29|Processed|
d7851b4e6284675f1fee22f5a579b36f|50049571_primary_image||29.96|Processed|
3e63076496eef1fd384ed0db40418a3b|50049571_primary_image||9707.11|Processed|
d163a160a31a011cd2739eb6df20464d|50049571_primary_image||33041.44|Processed|
6d38a668f91efdcf2e69838fa7001392|50049571_primary_image||29781.63|Processed|
ef279b5656aa6c67767d6359b9421e07|1019035A_primary_image||28.06|Processed|
5cc92bc370f3d82d2926a9ce79b1876e|1019035A_primary_image||24.41|Processed|
3fab01865954dc2d4d89da8966a4591e|1019035A_primary_image||24.91|Processed|
28be56057245abc2bcd22a075c5e8689|1019035A_primary_image||28.61|Processed|
a973fa753a5d6d21f09641febb84ae49|1019035A_primary_image||32.62|Processed|
a023033b873236920286197e900a1fad|1019035A_primary_image||27.75|Processed|
9fd46c030787c4a5209db5c3e532119d|1019035A_primary_image||25.43|Processed|
34a596c6dc29e0f2f835bc20617069d6|1019035A_primary_image||29.28|Processed|
40c65b7c44a430bdb9b244ef797ca888|1019035A_primary_image||24.92|Processed|
a8e3d95a17cecdc8c990827a3d20d015|1019035A_primary_image||28.08|Processed|
76c8c72fad03ed2aa9cf4f6c8f06eade|1019035A_primary_image||28.46|Processed|
4d72693d2b1adc0ff823c093553433a8|1019035A_primary_image||29.98|Processed|
bfcde74793510c2de8b461d1721995f0|1019035A_primary_image||29.29|Processed|
59f24bf165e6ab22a9032bef2adbd97c|1019035A_primary_image||25.99|Processed|
3fa414f733ee44eae6a3584ba43b03b4|1019035A_primary_image||26.41|Processed|
d40cf542ef67ce1c6459a4ce66f1934e|1019035A_primary_image||33.27|Processed|
8702ca08e7e34c1f49f893b8f46f7dec|1019035A_primary_image||27.91|Processed|
c3e81977810a4836bd75be588bfb59c1|1019035A_primary_image||29.77|Processed|
d090d38b5dce7c633af8d07b2b35891b|1019035A_primary_image||26.94|Processed|
376744997cbe103bdbfba6c2d65dc1fb|1019035A_primary_image||30.07|Processed|
a2dab6b23442ae98ce3198dfcc506120|1019035A_primary_image||32.34|Processed|
c440f9ec8aba619f0969e9e52f7f29d0|1019035A_primary_image||26.67|Processed|
51f9d3f711430bec04d1952774e27363|1019035A_primary_image||31.38|Processed|
a3b8c57d34faf8f57a430fb26b0042d8|1019035A_primary_image||26.81|Processed|
0e7e007c4495f2e80d963b8745ffcde6|1019035A_primary_image||28.19|Processed|
85da63a34aa5812c74fd52df9cd6ce3e|1019035A_primary_image||27.04|Processed|
1f4b4463765d69bc2cd4d4e4dde933e7|1019035A_primary_image||33.53|Processed|
f5c98ddfd509b83acc5e48a9d68c62fa|1019035A_primary_image||2261.33|Processed|
edb21592be5e0bff2d9be1097e1935f6|1019035A_primary_image||2358.09|Processed|
1613dd4267bcc0359548b5270d416eb1|1019035A_primary_image||2245.26|Processed|
aff7052de07fa6dfe3e524373df387cc|1019035A_primary_image||3098.26|Processed|
0c13962af3f4d6bb9c6fa05f3bb24541|1019035A_primary_image||2316.36|Processed|
e77be2f9a7be1f2621e541d2341f3fea|1019035A_primary_image||2995.94|Processed|
e2f0d5e96fcc94c109ee60f857e2c4c0|1019035A_primary_image||508.95|Processed|
f262dd570a2f51140c61be2edcffa4bf|1019035A_primary_image||2377.51|Processed|
da5ea26e795880edca1182dd94440c25|1019035A_primary_image||2261.33|Processed|
77ab546d2e93adf8e55525cd4529b82d|1019035A_primary_image||3016.88|Processed|
50641421862a690c2646444f8b2be55d|1019035A_primary_image||504.5|Processed|
428dfbdb9baa82aad9486a1b803750e7|1019035A_primary_image||2295.72|Processed|
f3233991c0c784e33a4c6bd0a2704697|1019035A_primary_image||2995.5|Processed|
db65255c6e1765443e85ff09c2581040|1019035A_primary_image||2925.2|Processed|
b391d86062d5b025ed82f7b56c0a397f|1019035A_primary_image||32.58|Processed|
7032652850d8399784fa219835d35664|1019035A_primary_image||26.8|Processed|
1902fa10048fdfc32c36d2d9bebb64ed|1019035A_primary_image||24.58|Processed|
fd909c1c6d715585af6be1316e4f6c78|1019035A_primary_image||25.62|Processed|
1dc73a0f76c1649a66bb035c7302ba1d|1019035A_primary_image||29.65|Processed|
80cc843428c7f76a3e8bb0d5167d5855|1019035A_primary_image||28.04|Processed|
6e10a6f3a02a60925f58bf204ebae301|1019035A_primary_image||25.18|Processed|
6b61481c45431fe78b3b9b0f1de9a5a6|1019035A_primary_image||29.25|Processed|
f11c81c5c9d82916749fcda9d688f4c5|1019035A_primary_image||25.56|Processed|
a87e12b115096aef49f6e2895f55ae82|1019035A_primary_image||26.21|Processed|
e07093a1cd7bbd3a845b2406803e6e6e|1019035A_primary_image||35.04|Processed|
a0979cc7f9339ebbc4cda5da6d966d09|1019035A_primary_image||26.9|Processed|
7d492d76e96691418a9db670a5e06308|1019035A_primary_image||-1|OptOutAll|
c2076eaa184b581a612f58375e4084ee|1019035A_primary_image||23.3|Processed|
645ba1d1311abb927a0b1a0be3a53ec8|1019035A_primary_image||27.47|Processed|
db2bc3836c6177ef7f80a4a3b5c1add8|1019035A_primary_image||26.42|Processed|
11ac8e5daccd7e02b04e37e975a2931a|1019035A_primary_image||28.57|Processed|
